latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
39.9837,-8.0783,350.5,1,1,2017-06-19,0230,Aqua,MODIS,100,6.2,298.8,61.7,N,0
39.9821,-8.0665,329.5,1,1,2017-06-19,0230,Aqua,MODIS,100,6.2,297.2,25.9,N,0
39.9789,-8.043,313.8,1,1,2017-06-19,0230,Aqua,MODIS,69,6.2,294.7,10,N,0
39.9773,-8.0314,331.4,1,1,2017-06-19,0230,Aqua,MODIS,100,6.2,296.1,28.6,N,0
39.9741,-8.0079,306.7,1,1,2017-06-19,0230,Aqua,MODIS,69,6.2,293.9,5.9,N,0
40.0068,-8.3165,314.2,1,1,2017-06-19,0230,Aqua,MODIS,89,6.2,294.9,11.8,N,0
40.0052,-8.3044,310.7,1,1,2017-06-19,0230,Aqua,MODIS,81,6.2,294.8,8.8,N,0
39.9876,-8.1744,363.6,1,1,2017-06-19,0230,Aqua,MODIS,100,6.2,298.9,97.5,N,0
39.986,-8.1626,338.1,1,1,2017-06-19,0230,Aqua,MODIS,100,6.2,297.5,39.7,N,0
39.9844,-8.1508,316.7,1,1,2017-06-19,0230,Aqua,MODIS,94,6.2,294.3,13.4,N,0
39.9796,-8.1158,322.3,1,1,2017-06-19,0230,Aqua,MODIS,97,6.2,296.3,18.2,N,0
39.9764,-8.0922,345.1,1,1,2017-06-19,0230,Aqua,MODIS,100,6.2,297.4,50.2,N,0
39.9748,-8.0804,354.3,1,1,2017-06-19,0230,Aqua,MODIS,100,6.2,298.2,70.4,N,0
39.9732,-8.0686,341,1,1,2017-06-19,0230,Aqua,MODIS,100,6.2,296.5,43.4,N,0
39.9716,-8.057,321.4,1,1,2017-06-19,0230,Aqua,MODIS,100,6.2,295.8,17.2,N,0
39.9706,-8.1178,388.7,1,1,2017-06-19,0230,Aqua,MODIS,100,6.2,299.8,196.3,N,0
39.9823,-8.3402,305,1,1,2017-06-19,0230,Aqua,MODIS,47,6.2,294.2,5.5,N,0
39.9807,-8.3281,325.9,1,1,2017-06-19,0230,Aqua,MODIS,100,6.2,296.1,23.9,N,0
39.9717,-8.3301,306.1,1,1,2017-06-19,0230,Aqua,MODIS,67,6.2,295.4,6,N,0
39.8775,-8.3099,313.6,1,1,2017-06-19,0231,Aqua,MODIS,35,6.2,293.4,10.1,N,0
39.9357,-8.3385,304.6,1,1,2017-06-19,0231,Aqua,MODIS,22,6.2,293.7,5.1,N,0
39.9106,-8.2222,310.1,1,1,2017-06-19,0231,Aqua,MODIS,79,6.2,292.3,9.5,N,0
39.909,-8.2104,303.3,1,1,2017-06-19,0231,Aqua,MODIS,54,6.2,291.7,5.2,N,0
39.9177,-8.3428,321,1,1,2017-06-19,0231,Aqua,MODIS,98,6.2,293.9,18.1,N,0
39.9161,-8.3308,328.8,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,294.8,26.7,N,0
39.9039,-8.3091,339.1,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,294.9,41.2,N,0
39.9023,-8.2972,321.2,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,293.8,17.4,N,0
39.8987,-8.3295,319.5,1,1,2017-06-19,0231,Aqua,MODIS,99,6.2,293.1,16.3,N,0
39.8971,-8.3176,322.1,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,293.6,19.1,N,0
39.8881,-8.3197,310.4,1,1,2017-06-19,0231,Aqua,MODIS,48,6.2,293.4,8.4,N,0
39.8669,-8.3001,335.4,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,294.3,36.1,N,0
39.8652,-8.2882,307.1,1,1,2017-06-19,0231,Aqua,MODIS,26,6.2,293,5.7,N,0
39.8578,-8.302,335.2,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,294,34.8,N,0
39.8563,-8.2903,326.3,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,294.4,22.6,N,0
39.8488,-8.304,326.5,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,294,23.5,N,0
39.8473,-8.2924,346,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,296.5,53.8,N,0
39.8456,-8.2805,328.8,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,295.1,26.1,N,0
39.8344,-8.1976,306.1,1,1,2017-06-19,0231,Aqua,MODIS,8,6.2,293.1,4.9,N,0
39.8382,-8.2942,360.9,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,297.3,90.7,N,0
39.827,-8.2114,318,1,1,2017-06-19,0231,Aqua,MODIS,96,6.2,293.6,13.5,N,0
39.8254,-8.1997,312.8,1,1,2017-06-19,0231,Aqua,MODIS,49,6.2,294,9.3,N,0
39.8245,-8.261,321.9,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,294.1,17.6,N,0
39.818,-8.2136,324,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,294.4,19.4,N,0
39.8155,-8.2631,312.9,1,1,2017-06-19,0231,Aqua,MODIS,86,6.2,293.2,10,N,0
39.8139,-8.2512,309.7,1,1,2017-06-19,0231,Aqua,MODIS,42,6.2,293.6,6.6,N,0
39.809,-8.2156,314.4,1,1,2017-06-19,0231,Aqua,MODIS,70,6.2,295,10.5,N,0
39.8049,-8.2532,337.4,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,295.5,37.8,N,0
39.8032,-8.2412,318.6,1,1,2017-06-19,0231,Aqua,MODIS,83,6.2,295.9,13.7,N,0
39.8016,-8.2293,339.5,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,298.1,40.6,N,0
39.8,-8.2175,354,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,297.3,71.3,N,0
39.7949,-8.2489,319.2,1,1,2017-06-19,0231,Aqua,MODIS,98,6.2,294.5,16.7,N,0
39.7933,-8.237,339.1,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,296.8,42.4,N,0
39.7916,-8.2251,335.7,1,1,2017-06-19,0231,Aqua,MODIS,100,6.2,297.8,36.6,N,0
39.79,-8.2134,315,1,1,2017-06-19,0231,Aqua,MODIS,90,6.2,293.4,12.3,N,0
39.9797,-8.1325,330.1,1,1,2017-06-19,1335,Aqua,MODIS,0,6.2,278.4,26.7,D,0
39.999,-8.3086,330.4,1,1,2017-06-19,1335,Aqua,MODIS,71,6.2,300.9,20.1,D,0
40.072,-8.0169,366.1,1,1,2017-06-19,1335,Aqua,MODIS,100,6.2,296,97.7,D,0
40.056,-8.0008,326.2,1,1,2017-06-19,1335,Aqua,MODIS,40,6.2,271.6,19.5,D,0
39.8391,-8.2991,319,1.7,1.3,2017-06-19,2301,Terra,MODIS,97,6.2,291.9,31.7,N,0
39.8181,-8.2747,307.8,1.7,1.3,2017-06-19,2301,Terra,MODIS,57,6.2,293.4,12.8,N,0
39.7969,-8.2522,310.9,1.7,1.3,2017-06-19,2301,Terra,MODIS,70,6.2,293.6,16.9,N,0
39.9655,-8.1295,314.7,1.7,1.3,2017-06-19,2301,Terra,MODIS,86,6.2,267.8,34.1,N,0
40.0897,-8.0123,314.7,1.8,1.3,2017-06-19,2301,Terra,MODIS,79,6.2,269,33.4,N,0
39.848,-8.3061,310.8,1.7,1.3,2017-06-19,2301,Terra,MODIS,72,6.2,290,18.7,N,0
39.8365,-8.3049,315.7,1.7,1.3,2017-06-19,2301,Terra,MODIS,89,6.2,291.6,26.4,N,0
39.8372,-8.3196,306,1.7,1.3,2017-06-19,2301,Terra,MODIS,27,6.2,291,10.6,N,0
40.1022,-7.9839,316.1,2.6,1.6,2017-06-20,0313,Aqua,MODIS,93,6.2,289.9,56.3,N,0
40.0963,-7.9902,317.3,2.6,1.6,2017-06-20,0313,Aqua,MODIS,95,6.2,291,60,N,0
40.1033,-8.02,345.4,2.6,1.6,2017-06-20,0313,Aqua,MODIS,100,6.2,293,212.8,N,0
40.1101,-7.9864,327.5,2.6,1.6,2017-06-20,0313,Aqua,MODIS,100,6.2,290.5,103.3,N,0
40.1167,-8.0151,372.7,2.6,1.6,2017-06-20,0313,Aqua,MODIS,100,6.2,295,508.4,N,0
40.0826,-7.9944,302.2,2.6,1.6,2017-06-20,0313,Aqua,MODIS,35,6.2,289.4,19.6,N,0
40.1093,-8.0135,378.4,2.6,1.6,2017-06-20,0313,Aqua,MODIS,100,6.2,296.4,595.4,N,0
40.1162,-8.0425,310.5,2.6,1.6,2017-06-20,0313,Aqua,MODIS,80,6.2,290.3,35.6,N,0
40.1224,-8.0071,313.8,2.6,1.6,2017-06-20,0313,Aqua,MODIS,88,6.2,291.4,48.8,N,0
39.9647,-8.1124,306,2.6,1.6,2017-06-20,0313,Aqua,MODIS,66,6.2,290.1,28.7,N,0
39.9707,-8.1052,302.7,2.6,1.6,2017-06-20,0313,Aqua,MODIS,51,6.2,290.1,21.1,N,0
40.134,-8.0092,404.6,1.9,1.4,2017-06-20,1101,Terra,MODIS,100,6.2,309.6,699.4,D,0
40.1465,-8.0615,364.3,1.9,1.4,2017-06-20,1101,Terra,MODIS,100,6.2,299.1,229.9,D,0
40.1446,-8.039,411.7,1.9,1.4,2017-06-20,1101,Terra,MODIS,100,6.2,310.8,833.2,D,0
40.1426,-8.0164,356.8,1.9,1.4,2017-06-20,1101,Terra,MODIS,98,6.2,304.3,170.1,D,0
40.1498,-8.0536,354.5,1.9,1.4,2017-06-20,1101,Terra,MODIS,97,6.2,296.6,162.7,D,0
40.1343,-8.0629,380.1,1.9,1.4,2017-06-20,1101,Terra,MODIS,100,6.2,307.1,374.5,D,0
40.1322,-8.0382,445.4,1.9,1.4,2017-06-20,1101,Terra,MODIS,100,6.2,326.2,1678.5,D,0
40.1302,-8.0154,447.3,1.9,1.4,2017-06-20,1101,Terra,MODIS,100,6.2,319.5,1732.5,D,0
40.1218,-8.0621,350.5,1.9,1.4,2017-06-20,1101,Terra,MODIS,94,6.2,302.8,134.8,D,0
40.1198,-8.0376,400.3,1.9,1.4,2017-06-20,1101,Terra,MODIS,100,6.2,313,632.3,D,0
40.1179,-8.015,397.1,1.9,1.4,2017-06-20,1101,Terra,MODIS,100,6.2,312.3,582,D,0
40.0797,-7.9997,336.6,1.9,1.4,2017-06-20,1101,Terra,MODIS,68,6.2,306.1,61.6,D,0
40.0488,-8.1234,330.2,2,1.4,2017-06-20,1101,Terra,MODIS,55,6.2,304.3,48.7,D,0
40.0273,-8.0147,337.3,1.9,1.4,2017-06-20,1101,Terra,MODIS,66,6.2,307,62.1,D,0
40.0244,-8.1278,359.6,2,1.4,2017-06-20,1101,Terra,MODIS,99,6.2,307.2,186.4,D,0
40.0018,-8.1541,341.9,2,1.4,2017-06-20,1101,Terra,MODIS,88,6.2,304.5,87.5,D,0
39.9895,-8.1554,330.7,2,1.4,2017-06-20,1101,Terra,MODIS,60,6.2,302.6,39.4,D,0
39.9585,-8.1236,338.6,1.9,1.4,2017-06-20,1101,Terra,MODIS,84,6.2,303.1,75.7,D,0
40.1481,-8.0318,350.8,1.9,1.4,2017-06-20,1101,Terra,MODIS,95,6.2,301.7,137.8,D,0
40.1376,-8.0553,417.1,1.9,1.4,2017-06-20,1101,Terra,MODIS,100,6.2,314.9,948.4,D,0
40.1357,-8.0314,468.1,1.9,1.4,2017-06-20,1101,Terra,MODIS,100,6.2,329.3,2521.1,D,0
40.037,-8.1077,351.7,2.7,1.6,2017-06-20,1418,Aqua,MODIS,92,6.2,298.9,213.7,D,0
38.3445,-8.0233,331.6,2.6,1.6,2017-06-20,1418,Aqua,MODIS,73,6.2,312.3,47.4,D,0
38.3425,-8.053,352,2.6,1.6,2017-06-20,1418,Aqua,MODIS,95,6.2,312.5,192.6,D,0
38.3505,-8.0317,342,2.6,1.6,2017-06-20,1418,Aqua,MODIS,87,6.2,312.8,111.5,D,0
38.3486,-8.0614,343.4,2.6,1.6,2017-06-20,1418,Aqua,MODIS,88,6.2,312,121.6,D,0
39.9709,-8.1175,330.5,2.7,1.6,2017-06-20,1418,Aqua,MODIS,37,6.2,303.3,52.2,D,0
39.9851,-8.1193,348.5,2.7,1.6,2017-06-20,1418,Aqua,MODIS,88,6.2,303.2,172.6,D,0
39.9828,-8.153,363.9,2.7,1.6,2017-06-20,1418,Aqua,MODIS,100,6.2,303.1,331.1,D,0
39.9758,-8.127,338,2.7,1.6,2017-06-20,1418,Aqua,MODIS,73,6.2,303.3,93.2,D,0
39.9899,-8.1284,353.9,2.7,1.6,2017-06-20,1418,Aqua,MODIS,96,6.2,300.7,218.9,D,0
39.9879,-8.1626,347.8,2.7,1.6,2017-06-20,1418,Aqua,MODIS,93,6.2,302.4,163.6,D,0
40.004,-8.1306,343,2.7,1.6,2017-06-20,1418,Aqua,MODIS,90,6.2,297.9,127.9,D,0
40.0202,-8.0996,333.6,2.7,1.6,2017-06-20,1418,Aqua,MODIS,70,6.2,300,59.9,D,0
40.0182,-8.1328,342.8,2.7,1.6,2017-06-20,1418,Aqua,MODIS,87,6.2,300.1,130.8,D,0
40.0343,-8.1024,343.8,2.7,1.6,2017-06-20,1418,Aqua,MODIS,83,6.2,297.2,139.1,D,0
40.0322,-8.1359,437.7,2.7,1.6,2017-06-20,1418,Aqua,MODIS,100,6.2,311.4,2341.4,D,0
40.0303,-8.1672,354,2.7,1.6,2017-06-20,1418,Aqua,MODIS,97,6.2,299.1,250.8,D,0
40.0463,-8.1384,378.7,2.7,1.6,2017-06-20,1418,Aqua,MODIS,100,6.2,299.7,584.1,D,0
40.0443,-8.17,320.5,2.7,1.6,2017-06-20,1418,Aqua,MODIS,22,6.2,296.6,43.7,D,0
40.0707,-7.9785,337.1,2.8,1.6,2017-06-20,1418,Aqua,MODIS,83,6.2,302.8,107.8,D,0
40.0687,-8.0104,380,2.8,1.6,2017-06-20,1418,Aqua,MODIS,100,6.2,309,603.8,D,0
40.0352,-8.1406,422.3,2.7,1.6,2017-06-20,1418,Aqua,MODIS,100,6.2,311,1710.9,D,0
40.0493,-8.1432,355.2,2.7,1.6,2017-06-20,1418,Aqua,MODIS,97,6.2,297.7,271.6,D,0
40.0728,-7.9826,349.2,2.8,1.6,2017-06-20,1418,Aqua,MODIS,94,6.2,303,204.7,D,0
40.0709,-8.0153,375,2.8,1.6,2017-06-20,1418,Aqua,MODIS,100,6.2,309.2,520.9,D,0
40.1154,-7.991,332.4,2.8,1.6,2017-06-20,1418,Aqua,MODIS,62,6.2,296.1,82.7,D,0
40.128,-8.0219,350.1,2.8,1.6,2017-06-20,1418,Aqua,MODIS,76,6.2,296.5,224.4,D,0
40.126,-8.0542,375.4,2.7,1.6,2017-06-20,1418,Aqua,MODIS,87,6.2,295.6,538.4,D,0
40.1243,-8.0822,344.4,2.7,1.6,2017-06-20,1418,Aqua,MODIS,86,6.2,290.4,186.9,D,0
40.1405,-8.0516,388.9,2.7,1.6,2017-06-20,1418,Aqua,MODIS,100,6.2,301.4,783.6,D,0
40.1386,-8.0829,337.8,2.7,1.6,2017-06-20,1418,Aqua,MODIS,58,6.2,297.9,130.5,D,0
40.1546,-8.0548,421.2,2.7,1.6,2017-06-20,1418,Aqua,MODIS,94,6.2,297.9,1707.2,D,0
40.1526,-8.0869,359.5,2.7,1.6,2017-06-20,1418,Aqua,MODIS,99,6.2,297.9,325.4,D,0
40.1341,-7.9955,325.2,2.8,1.6,2017-06-20,1418,Aqua,MODIS,25,6.2,299.6,44.4,D,0
40.1305,-8.0609,368.9,2.7,1.6,2017-06-20,1418,Aqua,MODIS,100,6.2,300.1,431.7,D,0
40.1467,-8.0278,362,2.8,1.6,2017-06-20,1418,Aqua,MODIS,94,6.2,298.2,342.5,D,0
40.1449,-8.0604,413.8,2.7,1.6,2017-06-20,1418,Aqua,MODIS,100,6.2,301.8,1448.8,D,0
40.1608,-8.0323,343.2,2.8,1.6,2017-06-20,1418,Aqua,MODIS,74,6.2,280.8,165.8,D,0
40.1589,-8.0654,400.2,2.7,1.6,2017-06-20,1418,Aqua,MODIS,100,6.2,297.3,1060,D,0
40.1408,-8.0006,308.6,1.9,1.3,2017-06-20,2206,Terra,MODIS,41,6.2,292.9,17.7,N,0
40.1255,-8.014,314.6,1.9,1.3,2017-06-20,2206,Terra,MODIS,39,6.2,292.4,26.3,N,0
39.9632,-8.1593,307.1,1.9,1.4,2017-06-20,2206,Terra,MODIS,27,6.2,293.2,15.2,N,0
39.9796,-8.1418,316.1,1.9,1.3,2017-06-20,2206,Terra,MODIS,84,6.2,294.6,30.7,N,0
39.9957,-8.1253,341.3,1.9,1.3,2017-06-20,2206,Terra,MODIS,100,6.2,297.4,110,N,0
39.9914,-8.1456,329.7,1.9,1.3,2017-06-20,2206,Terra,MODIS,100,6.2,296.4,66.1,N,0
40.0075,-8.1287,323.8,1.9,1.3,2017-06-20,2206,Terra,MODIS,100,6.2,295,48.1,N,0
40.1071,-7.9829,305.3,1.9,1.3,2017-06-20,2206,Terra,MODIS,52,6.2,292.1,13,N,0
40.0476,-8.1463,326.7,1.9,1.3,2017-06-20,2206,Terra,MODIS,100,6.2,293.7,60.5,N,0
40.0311,-8.1644,310.2,1.9,1.3,2017-06-20,2206,Terra,MODIS,73,6.2,292.9,20,N,0
40.0358,-8.1424,313.7,1.9,1.3,2017-06-20,2206,Terra,MODIS,88,6.2,293.6,26.8,N,0
40.0193,-8.1606,308,1.9,1.3,2017-06-20,2206,Terra,MODIS,67,6.2,293.9,16.2,N,0
40.0239,-8.1391,313.7,1.9,1.3,2017-06-20,2206,Terra,MODIS,88,6.2,295.2,27.1,N,0
40.0267,-8.1578,320.5,1.9,1.3,2017-06-20,2206,Terra,MODIS,100,6.2,294.2,42,N,0
40.0031,-8.1499,320.9,1.9,1.3,2017-06-20,2206,Terra,MODIS,97,6.2,294.5,40.9,N,0
40.0149,-8.154,307,1.9,1.3,2017-06-20,2206,Terra,MODIS,30,6.2,293.9,14.1,N,0
40.0313,-8.1355,313.4,1.9,1.3,2017-06-20,2206,Terra,MODIS,76,6.2,294.3,25.5,N,0
40.1296,-7.9945,315.3,1.9,1.3,2017-06-20,2206,Terra,MODIS,66,6.2,292.9,29,N,0
40.1026,-8.0047,323.3,1.9,1.3,2017-06-20,2206,Terra,MODIS,100,6.2,293.8,49.7,N,0
40.1563,-8.0783,320.4,1.9,1.3,2017-06-20,2206,Terra,MODIS,100,6.2,292.5,43.5,N,0
40.1653,-8.0359,310.4,1.9,1.3,2017-06-20,2206,Terra,MODIS,80,6.2,292.9,22,N,0
40.1532,-8.0339,312.2,1.9,1.3,2017-06-20,2206,Terra,MODIS,30,6.2,293.5,23.3,N,0
40.1461,-8.0086,310.1,1.9,1.3,2017-06-20,2206,Terra,MODIS,29,6.2,292.9,20.2,N,0
40.1609,-8.0567,320.9,1.9,1.3,2017-06-20,2206,Terra,MODIS,100,6.2,293.9,44.6,N,0
40.1347,-8.0038,326.2,1.9,1.3,2017-06-20,2206,Terra,MODIS,100,6.2,293.6,57.2,N,0
40.1367,-8.0203,311.6,1.9,1.3,2017-06-20,2206,Terra,MODIS,12,6.2,293.2,21.1,N,0
39.9677,-8.1381,331.2,1.9,1.3,2017-06-20,2206,Terra,MODIS,100,6.2,294.5,72.9,N,0
40.1567,-8.067,326.5,1.3,1.1,2017-06-21,0218,Aqua,MODIS,100,6.2,292.7,35.3,N,0
40.1079,-7.9976,330.8,1.3,1.1,2017-06-21,0218,Aqua,MODIS,100,6.2,293.6,42.7,N,0
40.1062,-7.9827,324.9,1.3,1.1,2017-06-21,0218,Aqua,MODIS,100,6.2,293.6,32.2,N,0
40.0332,-8.1425,327,1.3,1.1,2017-06-21,0218,Aqua,MODIS,100,6.2,292.7,36,N,0
40.0232,-8.1451,322.6,1.3,1.1,2017-06-21,0218,Aqua,MODIS,100,6.2,291.9,28.5,N,0
40.0014,-8.1343,327.6,1.3,1.1,2017-06-21,0218,Aqua,MODIS,100,6.2,294.3,35.3,N,0
39.9928,-8.1504,306.4,1.3,1.1,2017-06-21,0218,Aqua,MODIS,17,6.2,293.4,8.1,N,0
40.1384,-7.9952,315.6,1.3,1.1,2017-06-21,0218,Aqua,MODIS,91,6.2,291.4,19.9,N,0
39.9824,-8.1429,313.6,1.3,1.1,2017-06-21,0218,Aqua,MODIS,79,6.2,292.7,15.9,N,0
40.135,-8.0564,302.3,1.3,1.1,2017-06-21,0218,Aqua,MODIS,28,6.2,292,6.4,N,0
40.1401,-8.0101,301.8,1.3,1.1,2017-06-21,0218,Aqua,MODIS,32,6.2,291,6,N,0
40.1535,-8.0379,312.7,1.3,1.1,2017-06-21,0218,Aqua,MODIS,85,6.2,292.8,15.3,N,0
40.1551,-8.0524,317.5,1.3,1.1,2017-06-21,0218,Aqua,MODIS,95,6.2,293.2,21.2,N,0
40.1634,-8.0351,325.6,1.3,1.1,2017-06-21,0218,Aqua,MODIS,100,6.2,292.6,33.3,N,0
40.1651,-8.0496,301.9,1.3,1.1,2017-06-21,0218,Aqua,MODIS,26,6.2,291.6,5.7,N,0
40.1625,-8.0301,318.8,1.3,1.1,2017-06-21,0218,Aqua,MODIS,97,6.2,292.1,23.4,N,0
40.164,-8.0443,314.1,1.3,1.1,2017-06-21,0218,Aqua,MODIS,88,6.2,292.1,17.6,N,0
40.0971,-7.992,356.3,1.2,1.1,2017-06-21,1143,Terra,MODIS,98,6.2,308.2,81.9,D,0
40.1068,-7.9898,340.4,1.2,1.1,2017-06-21,1143,Terra,MODIS,72,6.2,307.5,40.7,D,0
40.1093,-8.0036,349.9,1.2,1.1,2017-06-21,1143,Terra,MODIS,90,6.2,308.2,61.3,D,0
40.1544,-8.0308,375.1,1.2,1.1,2017-06-21,1143,Terra,MODIS,100,6.2,307.3,156.9,D,0
40.1569,-8.0451,346.1,1.2,1.1,2017-06-21,1143,Terra,MODIS,91,6.2,311.6,54.8,D,0
41.447,-7.0252,334.7,1.3,1.1,2017-06-21,1143,Terra,MODIS,81,6.2,307.1,30.2,D,0
41.4495,-7.0391,325.4,1.3,1.1,2017-06-21,1143,Terra,MODIS,38,6.2,307.5,11.1,D,0
40.2083,-8.3599,319.4,1.3,1.1,2017-06-21,1323,Aqua,MODIS,38,6.2,298.7,15,D,0
40.1524,-8.0391,355.2,1.3,1.1,2017-06-21,1323,Aqua,MODIS,97,6.2,306.6,88.4,D,0
40.1065,-8.0069,358.7,1.3,1.1,2017-06-21,1323,Aqua,MODIS,99,6.2,311.8,96.6,D,0
40.0966,-8.0045,355.5,1.3,1.1,2017-06-21,1323,Aqua,MODIS,94,6.2,314.9,83,D,0
40.0992,-7.9899,368.4,1.3,1.1,2017-06-21,1323,Aqua,MODIS,100,6.2,307.6,137,D,0
40.0867,-8.002,346.7,1.3,1.1,2017-06-21,1323,Aqua,MODIS,81,6.2,314.6,54.4,D,0
40.0895,-7.9868,356.2,1.3,1.1,2017-06-21,1323,Aqua,MODIS,98,6.2,309.1,87,D,0
40.0871,-7.9953,368.1,1.3,1.1,2017-06-21,1323,Aqua,MODIS,100,6.2,314.4,132.4,D,0
40.0228,-8.0074,358.2,1.3,1.1,2017-06-21,1323,Aqua,MODIS,99,6.2,308.5,92.5,D,0
41.4434,-7.0401,330.4,1.1,1,2017-06-21,1324,Aqua,MODIS,50,6.2,311.2,13.9,D,0
41.4456,-7.0268,333.7,1.1,1,2017-06-21,1324,Aqua,MODIS,67,6.2,309.2,21.1,D,0
41.188,-7.1298,312.4,1.4,1.2,2017-06-21,2249,Terra,MODIS,85,6.2,295.4,14.4,N,0
41.1741,-7.1637,324.4,1.4,1.2,2017-06-21,2249,Terra,MODIS,100,6.2,294.2,31.9,N,0
41.1758,-7.1463,314,1.4,1.2,2017-06-21,2249,Terra,MODIS,42,6.2,295.5,15.3,N,0
41.156,-7.1701,308.4,1.4,1.2,2017-06-21,2249,Terra,MODIS,61,6.2,293.7,9.2,N,0
40.1027,-7.9922,333.9,1.2,1.1,2017-06-21,2249,Terra,MODIS,100,6.2,293.3,47.1,N,0
40.1043,-7.9783,324.1,1.2,1.1,2017-06-21,2249,Terra,MODIS,100,6.2,292.5,30.9,N,0
41.1862,-7.148,321.7,1.4,1.2,2017-06-21,2249,Terra,MODIS,100,6.2,294.6,27.7,N,0
41.1984,-7.1317,324.8,1.4,1.2,2017-06-21,2249,Terra,MODIS,100,6.2,296,33.7,N,0
41.1966,-7.1498,306.5,1.4,1.2,2017-06-21,2249,Terra,MODIS,59,6.2,294.3,8.9,N,0
41.2088,-7.119,303.4,1.8,1.3,2017-06-22,0301,Aqua,MODIS,41,6.2,292.4,12.4,N,0
41.1735,-7.1663,304.9,1.8,1.3,2017-06-22,0301,Aqua,MODIS,62,6.2,289.9,15.4,N,0
41.1675,-7.1395,322,2.1,1.4,2017-06-22,1406,Aqua,MODIS,65,6.2,286.9,26.1,D,0
41.1757,-7.1897,324.2,2.1,1.4,2017-06-22,1406,Aqua,MODIS,61,6.2,287.9,40,D,0
41.2302,-7.1496,325,2.1,1.4,2017-06-22,1406,Aqua,MODIS,66,6.2,290.9,40.1,D,0
41.5546,-6.2242,327.8,2.4,1.5,2017-06-22,1406,Aqua,MODIS,81,6.2,283.8,73,D,0
41.18,-7.1361,351.7,2.1,1.4,2017-06-22,1406,Aqua,MODIS,73,6.2,294.1,158.6,D,0
41.1653,-7.1621,328.3,2.1,1.4,2017-06-22,1406,Aqua,MODIS,70,6.2,288.3,47.2,D,0
41.1779,-7.1704,413.4,2.1,1.4,2017-06-22,1406,Aqua,MODIS,94,6.2,298.7,960.2,D,0
41.2177,-7.1476,321.7,2.1,1.4,2017-06-22,1406,Aqua,MODIS,60,6.2,291.9,31,D,0
41.1905,-7.172,327,2.1,1.4,2017-06-22,1406,Aqua,MODIS,19,6.2,292.2,42.7,D,0
41.1777,-7.165,421.8,2.1,1.4,2017-06-22,1406,Aqua,MODIS,87,6.2,298.3,1158,D,0
41.1654,-7.1679,327.3,2.1,1.4,2017-06-22,1406,Aqua,MODIS,76,6.2,288.1,45.2,D,0
41.2074,-7.1601,303.4,2.3,1.5,2017-06-22,2154,Terra,MODIS,48,6.2,292.7,16.4,N,0
